trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1724913510_A..N55R,039850_A..N55R,A,0,1724913510,1A 0638+ FAR/207,1724934135,1724934140,1981,0,0
1724913570_A..N54R,039950_A..N54R,A,0,1724913570,1A 0639+ LEF/207,1724932815,1724932819,1613,0,0
1724913660_A..S58R,040100_A..S58R,A,1,1724913660,1A 0641 207/FAR,1724933825,1724933835,1859,0,0
1724913660_FS.N01R,040100_FS.N01R,FS,0,1724913660,1FS 0641 PPK/FKN,1724928554,1724928569,650,0,0
1724913690_C..N04R,040150_C..N04R,C,0,1724913690,1C 0641+ EUC/168,1724932413,1724932425,1475,0,0
1724913690_FS.S01R,040150_FS.S01R,FS,1,1724913690,1FS 0641+ FKN/PPK,1724928539,1724928554,640,0,0
1724913780_E..S71R,040300_E..S71R,E,1,1724913780,1E 0643 P-A/WTC,1724931092,1724931104,1100,0,0
1724913840_E..N72R,040400_E..N72R,E,0,1724913840,1E 0644 WTC/P-A,1724931047,1724931059,552,0,0
1724913870_A..S16R,040450_A..S16R,A,1,1724913870,1A 0644+ EUC/FAR,1724930461,1724930474,908,0,0
1724913960_C..S04R,040600_C..S04R,C,1,1724913960,1C 0646 168/EUC,1724933014,1724933025,1563,0,0
1724913990_H..S21R,040650_H..S21R,H,1,1724913990,1H 0646+ BCR/RPK,1724929110,1724929125,636,0,0
1724914080_E..S71R,040800_E..S71R,E,1,1724914080,1E 0648 P-A/WTC,1724931588,1724931599,1152,0,0
1724914110_H..N21R,040850_H..N21R,H,0,1724914110,1H 0648+ RPK/BCR,1724939305,1724939312,3188,0,0
1724914200_A..N55R,041000_A..N55R,A,0,1724914200,1A 0650 FAR/207,1724934771,1724934780,1964,0,0
1724914200_A..S57R,041000_A..S57R,A,1,1724914200,1A 0650 207/LEF,1724933175,1724933179,1542,0,0
1724914260_A..N54R,041100_A..N54R,A,0,1724914260,1A 0651 LEF/207,1724933475,1724933479,1607,0,0
1724914260_FS.N01R,041100_FS.N01R,FS,0,1724914260,1FS 0651 PPK/FKN,1724929155,1724929170,572,0,0
1724914290_FS.S01R,041150_FS.S01R,FS,1,1724914290,1FS 0651+ FKN/PPK,1724929155,1724929170,566,0,0
1724914380_E..N72R,041300_E..N72R,E,0,1724914380,1E 0653 WTC/P-A,1724931678,1724931689,1105,0,0
1724914380_E..S71R,041300_E..S71R,E,1,1724914380,1E 0653 P-A/WTC,1724931768,1724931779,1129,0,0
1724914410_C..N04R,041350_C..N04R,C,0,1724914410,1C 0653+ EUC/168,1724933115,1724933119,1481,0,0
1724914560_C..S04R,041600_C..S04R,C,1,1724914560,1C 0656 168/EUC,1724933269,1724933280,1493,0,0
1724914680_A..N65R,041800_A..N65R,A,0,1724914680,1A 0658 RPK/207,1724935200,1724935206,1980,0,0
1724914680_A..S58R,041800_A..S58R,A,1,1724914680,1A 0658 207/FAR,1724936843,1724936851,2418,0,0
1724914680_E..S71R,041800_E..S71R,E,1,1724914680,1E 0658 P-A/WTC,1724932170,1724932173,1177,0,0
1724914830_E..N66R,042050_E..N66R,E,0,1724914830,1E 0700+ WTC/P-A,1724931798,1724931809,1059,0,0
1724914860_C..N04R,042100_C..N04R,C,0,1724914860,1C 0701 EUC/168,1724933595,1724933600,1533,0,0
1724914860_FS.N01R,042100_FS.N01R,FS,0,1724914860,1FS 0701 PPK/FKN,1724929741,1724929756,545,0,0
1724914890_FS.S01R,042150_FS.S01R,FS,1,1724914890,1FS 0701+ FKN/PPK,1724929726,1724929741,539,0,0
1724914920_E..S71R,042200_E..S71R,E,1,1724914920,1E 0702 P-A/WTC,1724932443,1724932455,1219,0,0
1724914980_A..N55R,042300_A..N55R,A,0,1724914980,1A 0703 FAR/207,1724936573,1724936581,2306,0,0
1724915130_C..S04R,042550_C..S04R,C,1,1724915130,1C 0705+ 168/EUC,1724933615,1724933625,1503,0,0
1724915160_A..S57R,042600_A..S57R,A,1,1724915160,1A 0706 207/LEF,1724934200,1724934210,1655,0,0
1724915190_A..S16R,042650_A..S16R,A,1,1724915190,1A 0706+ EUC/FAR,1724931558,1724931569,948,0,0
1724915220_A..N54R,042700_A..N54R,A,0,1724915220,1A 0707 LEF/207,1724934335,1724934345,1683,0,0
1724915220_E..S71R,042700_E..S71R,E,1,1724915220,1E 0707 P-A/WTC,1724932864,1724932875,1291,0,0
1724915310_E..N66R,042850_E..N66R,E,0,1724915310,1E 0708+ WTC/P-A,1724932575,1724932579,1201,0,0
1724915460_E..N,043100_E..N,E,0,1724915460,EE 0711 WTC/P-A,1724932710,1724932714,804,0,0
1724915460_FS.N01R,043100_FS.N01R,FS,0,1724915460,1FS 0711 PPK/FKN,1724930609,1724930611,658,0,0
1724915490_C..N04R,043150_C..N04R,C,0,1724915490,1C 0711+ EUC/168,1724934365,1724934375,1655,0,0
1724915490_FS.S01R,043150_FS.S01R,FS,1,1724915490,1FS 0711+ FKN/PPK,1724930609,1724930611,654,0,0
1724915520_E..S56R,043200_E..S56R,E,1,1724915520,1E 0712 179/WTC,1724933044,1724933055,1299,0,0
1724915520_H..N21R,043200_H..N21R,H,0,1724915520,1H 0712 RPK/BCR,1724940722,1724940732,3334,0,0
1724915580_A..N82R,043300_A..N82R,A,0,1724915580,1A 0713 FAR/200,1724936137,1724936146,2060,0,0
1724915610_A..S58R,043350_A..S58R,A,1,1724915610,1A 0713+ 207/FAR,1724936843,1724936851,2294,0,0
1724915610_E..S71R,043350_E..S71R,E,1,1724915610,1E 0713+ P-A/WTC,1724933310,1724933314,1357,0,0
1724915700_E..N66R,043500_E..N66R,E,0,1724915700,1E 0715 WTC/P-A,1724933014,1724933025,1267,0,0
1724915730_C..S04R,043550_C..S04R,C,1,1724915730,1C 0715+ 168/EUC,1724934255,1724934260,1593,0,0
1724915790_H..S21R,043650_H..S21R,H,1,1724915790,1H 0716+ BCR/RPK,1724930536,1724930549,596,0,0
1724915880_A..N65R,043800_A..N65R,A,0,1724915880,1A 0718 RPK/207,1724936633,1724936641,2202,0,0
1724915880_A..N85R,043800_A..N85R,A,0,1724915880,1A 0718 FAR/168,1724935996,1724936002,2032,1,0
1724915910_E..S71R,043850_E..S71R,E,1,1724915910,1E 0718+ P-A/WTC,1724933475,1724933479,1361,0,0
1724916030_A..S57R,044050_A..S57R,A,1,1724916030,1A 0720+ 207/LEF,1724935642,1724935651,1918,0,0
1724916060_E..N66R,044100_E..N66R,E,0,1724916060,1E 0721 WTC/P-A,1724933269,1724933280,1287,0,0
1724916060_FS.N01R,044100_FS.N01R,FS,0,1724916060,1FS 0721 PPK/FKN,1724931287,1724931299,760,0,0
1724916090_C..N04R,044150_C..N04R,C,0,1724916090,1C 0721+ EUC/168,1724934576,1724934585,1629,0,0
1724916090_FS.S01R,044150_FS.S01R,FS,1,1724916090,1FS 0721+ FKN/PPK,1724931287,1724931299,756,0,0
1724916120_A..N54R,044200_A..N54R,A,0,1724916120,1A 0722 LEF/207,1724935461,1724935471,1858,0,0
1724916150_E..S71R,044250_E..S71R,E,1,1724916150,1E 0722+ P-A/WTC,1724933690,1724933700,1387,0,0
1724916330_C..S04R,044550_C..S04R,C,1,1724916330,1C 0725+ 168/EUC,1724935041,1724935050,1718,0,0
1724916390_E..S71R,044650_E..S71R,E,1,1724916390,1E 0726+ P-A/WTC,1724933895,1724933900,1409,0,0
1724916420_E..N66R,044700_E..N66R,E,0,1724916420,1E 0727 WTC/P-A,1724933715,1724933720,1357,0,0
1724916420_H..N21R,044700_H..N21R,H,0,1724916420,1H 0727 RPK/BCR,1724941622,1724941633,3454,0,0
1724916510_A..N55R,044850_A..N55R,A,0,1724916510,1A 0728+ FAR/207,1724937504,1724937511,2348,0,0
1724916570_A..S58R,044950_A..S58R,A,1,1724916570,1A 0729+ 207/FAR,1724936858,1724936866,2170,0,0
1724916630_C..N04R,045050_C..N04R,C,0,1724916630,1C 0730+ EUC/168,1724934891,1724934900,1639,0,0
1724916660_E..S56R,045100_E..S56R,E,1,1724916660,1E 0731 179/WTC,1724934110,1724934120,1431,0,0
1724916660_FS.N01R,045100_FS.N01R,FS,0,1724916660,1FS 0731 PPK/FKN,1724931542,1724931554,748,0,0
1724916690_FS.S01R,045150_FS.S01R,FS,1,1724916690,1FS 0731+ FKN/PPK,1724931527,1724931539,740,0,0
1724916750_E..S71R,045250_E..S71R,E,1,1724916750,1E 0732+ P-A/WTC,1724934365,1724934375,1487,0,0
1724916780_A..N54R,045300_A..N54R,A,0,1724916780,1A 0733 LEF/207,1724936573,1724936581,2066,0,0
1724916780_E..N66R,045300_E..N66R,E,0,1724916780,1E 0733 WTC/P-A,1724933955,1724933960,1373,0,0
1724916930_A..S57R,045550_A..S57R,A,1,1724916930,1A 0735+ 207/LEF,1724935636,1724935642,1796,0,0
1724916960_A..N55R,045600_A..N55R,A,0,1724916960,1A 0736 FAR/207,1724938126,1724938134,2454,0,0
1724916960_C..S04R,045600_C..S04R,C,1,1724916960,1C 0736 168/EUC,1724935492,1724935501,1754,0,0
1724916960_H..S21R,045600_H..S21R,H,1,1724916960,1H 0736 BCR/RPK,1724931989,1724931993,825,0,0
1724917080_A..N60R,045800_A..N60R,A,0,1724917080,1A 0738 RPK/200,1724937459,1724937466,2260,0,0
1724917140_E..N66R,045900_E..N66R,E,0,1724917140,1E 0739 WTC/P-A,1724934455,1724934465,1457,0,0
